label,text
2,Donald Trump. #DonaldTrump #TedCruz They need to STOP! I would like to see them join forces to beat Clinton. They could not be beat as a team.
0,"Hilary Clinton. Is it surprising that President Obama got involved at this point to ""support"" #HillaryClinton ? #Bernie2016 has to work on this &amp; build ties"
0,Ted Cruz. Vote for a REAL American: #DonaldTrump not immigrant wannabes like #TedCruz &amp; #MarcoRubio. Its president of USA -not Mexico or Cuba! 
2,"Donald Trump. gotta give BS respect for being principled &amp; standing up against #Hillary2016 corruption, whether U agree w/ him #TrumpTrain"
1,Bernie Sanders. the rise and momentum of #BernieSanders has really given me alot to think about going forward. i thought i would support #Hillary hands down
0,"Donald Trump. #DonaldTrump tell us more of ur misogynist fantasies about #Hillary, i.e. her getting ""schlonged"", her ""disgusting"" bathroom breaks, etc."
2,Hilary Clinton. Dear #Hillary and #Sanders supporters. It won't matter who wins POTUS if we don't deliver a #Congress with similar mindset. Str8 D ticket!!
2,"Hilary Clinton. #BernieSanders &amp; #HillaryClinton have way more energy that #Trump who looks tired, puffy, &amp; bloated Politics is tougher than he thought"
2,Donald Trump. #GOPDebate #TedCruz #DonaldTrump #Jebbush Here comes the first BOOS from the crowd. Commentator mentions Bush brother getting into war.
2,Donald Trump. #DonaldTrump was a man yesterday for congratulating #TedCruz as soon as he did. I'd like to see Donald grow more by stopping the insults.
1,"Hilary Clinton. I think my new book ""Gentrification Twitter: When Whites Colonize Black Digital Spaces"" will be a big hit for 2016 as well. #hillary #bernie"
1,Donald Trump. #DonaldTrump responds to #TedCruz challenge for one-on-one debate with jab about candidate's #Calgary birth. Suggests staging event in Cda.
2,Bernie Sanders. Either will get my vote. Both have their issues/flaws. Both are better than any #GOP candidate. #ThatIsAll. #BernieSanders #HillaryClinton
2,Bernie Sanders. I no #Bernie2016 won't attack #Hillary2016 but facts are not attacks. on the board of walmart she never raised min wage n was anti union
2,"Donald Trump. Trump and Cruz or Cruz and Trump, either way an unstoppable ticket. Trump eludes to the ticket. Has my support. #Trump2016 #TedCruz #Loveit"
2,Bernie Sanders. My last tweet now after midnight in Las Vegas: #HillaryClinton great. #BernieSanders even greater - either could lead best President #Bernie
2,"Donald Trump. X #POTUS #BillClinton's Perverse SexAbuse of WOMEN For DECADEs is a MAJOR Reason to Reject #Hillary216! Bill wouldBE BACK in #WH, #TRUMP2016"
2,Bernie Sanders. I think #Hillary's stance on #Healthcare really sucks. She just wants business as usual. Sorry Hillary i think NOT! #Sanders2016 #fyilive
2,"Donald Trump. I'm sorry, but Democrats got Obama and Haley stating their points. Exactly when will Conservatives have a voice? #TedCruz2016 #Trump2016"
1,"Donald Trump. . ""yet the Gang of Eight bill co-sponsored by would have tripled this number"", per article. #tcot #Cruz2016 #Trump2016"
0,"Donald Trump. When #HillaryClinton ran for POTUS in '08, #DonaldTrump donated to her campaign &amp; stated, #Hillary is “very talented, very smart."""
0,Hilary Clinton. Best Reason to Vote for #BernieSanders? He'll Make #DonaldTrump Look Like a Fool #Hillary Can't She's Already Too Compromised #nyt #cnn #wsj
2,Hilary Clinton. You rocked it! An awesome Town Hall w great moderator.All cand's shone but #Hillary2016 still has my vote altho LOVE #Bernie.
2,"Hilary Clinton. One of the first in line to see #DonaldTrump in Worcester can't decide between him or #Hillary. ""They're both likable people."""
0,Hilary Clinton. If it was only between #HillaryClinton &amp; #BernieSanders which would you vote 4? Depends if Dems can vote 2 impeach. If Y then Hillary Else B
1,Ted Cruz. pretty sure the gop presidential nominee will be either #TedCruz or #DonaldTrump both of whom are batshit fucking crazy sociopaths. #help
0,"Bernie Sanders. Prediction: says #HillaryClinton won Iowa debate hands down, solidified lead over #BernieSanders who went negative, appeared extreme"
0,Donald Trump. Right winger physically confronts priest in church preaching popes message on Syrian Refugees #trumpterrorist #hillaryclinton #bernie2016
2,"Hilary Clinton. #BernieSanders peeps have been up n arms over debate skeds, but data breaches r no big deal? Mmkay. #Hillary2016"
0,"Bernie Sanders. Ohh If what I'm hearing is true, again as #Hillary claimed, #Bernie's Medicare for all will raise taxes on incomes over 28K. Won't fly in NH"
0,"Ted Cruz. The GOP currently have a choice between #TedCruz &amp; #DonaldTrump no winners here. Just like their gerrymandering, the next 10 yrs will hurt."
1,"Ted Cruz. If #Trump2016 &amp; #Cruz2016 supporters spent as much energy attacking Democrats as they do each other, maybe we'd turn this country around."
0,Donald Trump. It's about F'ing time they dump #DonaldTrump How in the hell is he and #Cruz is leading in Republikkkan polls? #vote blue
1,"Hilary Clinton. i didn't start of with #BernieOrBust. I've repeatedly stated, why the limited debates by #DNC. They say #Hillary wanted that. no?"
0,"Ted Cruz. #DonaldTrump is right to ask if #TedCruz is a ""natural born citizen"" eligible to run for President. Wouldn't that require Cruz to be human?"
2,Donald Trump. #HillaryClinton will leave us in the lurch just like she left them hang in Benghazi. #Trump2016
0,Donald Trump. #donaldtrump would be made to look like a complete ass debating #hillary on foreign policy. It would be comedic. #hannity #fox
1,Donald Trump. COULDN'T WE JUST ELECT A GAY WOMAN FOR PRESIDENT AND STILL HAVE A FIRST LADY? #TRUMP #HILLARY #TRUMP2016 #TEDCRUZ #realdonaldtrump
0,Hilary Clinton. Unauthentic #Hillary sites #Obama s greatness endlessly in debate to shore up African American SCarolina firewall PANDERING #tcot #Trump2016
2,Donald Trump. Of course #Trump2016 will beat #Hillary... by alot! It's gonna be BIG.. HUGE... TREMENDOUS! 👊 great wall of US!
2,Donald Trump. Maybe it's the Vodka talking but I don't find Michelle Obama to be very hippy at all #hiccup #Trump2016 #haunch #saddlebags #HillaryEmail
0,Ted Cruz. Say one anti #Cruz thing... watch your timeline fill with crazy. Gonna miss those nuts. #trump2016
0,"Donald Trump. When a whackjob like #TedCruz starts to look good compared to #DonaldTrump, you know the #GOP is in deep shit. #GOPDebate"
2,Bernie Sanders. Just the difference in cheer volume b/t #Hillary &amp; #Bernie is telling. #Sanders is clearly farther ahead than they're letting on #DemDebate
0,Hilary Clinton. Sanders will blow-out Clinton tonight in Iowa. JFYI Polls are heavily favored for Hillary now. Her buddies! #HillaryClinton #trump2016
0,"Donald Trump. Hey GOPe, if you manage to destroy Trump will you have time to also destroy Cruz? Cause that would be where I go next #Trump2016 #Cruz2016"
2,Bernie Sanders. It wasn't #BernieSanders donors who took your neighbors home or raised your credit card interest rates up to 300%. It was #HillaryWallSt's
1,Hilary Clinton. #Republican candidates on #CNN every single day. #Democratic candidates? Maybe once a week #Hillary or #Bernie . What does that tell you?
2,"Donald Trump. YES! #Hillary2016 Lets Talk About WOMEN,CoverUp's&amp; LIES! You Hillary are a LIAR &amp; #BillClinton IS a Fornicator WHO was IMPEACHed! #TRUMP2016"
0,Hilary Clinton. #Hillary2016 says DoNOT Judge ALL #Muslims by the Actions of a Few! But Hillary says Judge ALL GunOwners by the Actions of a Few! #TRUMP2016
0,Donald Trump. Lot of folks starting to hint that #TedCruz will prevail and that #MarcoRubio did better than expected. That leaves #DonaldTrump as a loser.
0,Bernie Sanders. Heads up if you have a #Bernie or #Hillary lovin' family member at #Thanksgiving tomorrow! They'll have no prob eating 70% off your plate.
0,Ted Cruz. And #DonaldTrump just candidly admitted he started worrying about #TedCruz right to serve as prez because of Cruz' improving poll numbers
2,Bernie Sanders. It'd be one thing if Left majority was behind #Sanders. But majority behind I-KNOW-WHERE-THE-OVAL-OFFICE-IS #Hillary oughtn't throw stones.
1,Ted Cruz. The silver lining to #DonaldTrump missing tonight's #GOPDebate is hopefully people will see how truly fucking frightening #TedCruz is.
2,Donald Trump. That's NOT true #TedCruz ! You must be born on American soil! Being born on an American base overseas is American soil! #Trump2016
0,Donald Trump. #HillaryClinton use #trump #trump2016 cold feet of questions at FoxNews debate to your advantage. He cant back out of final De... | What?
0,Donald Trump. #USA fewer crimes since #America #police stop harassing people and help by using the #Constitution #TedCruz #Trump2016 need 2adopt!
0,Ted Cruz. #TedCruz born in Canada is ineligible for Potus. #realdonaldtrump we need a natural born potus in WH for real change. #GOPDebate #Trump2016
0,Bernie Sanders. Comedy time is here this week I just Hope im as funny as Hillary and Bernie when they do stand up #BernieSanders #HillaryClinton
0,"Bernie Sanders. Pick of litter for President leaves much to be desired. #Hillary is an untrustworthy liar, #BernieSanders cant win nationally. GOP = circus"
2,"Donald Trump. SO? WEthePeople! DoWE want JOBs,SECURITY &amp; A GREAT Future for OUR Family's! #TRUMP2016! or More #Democrat #Hillary2016 aka #Obama BULL SHIT"
0,Ted Cruz. #greta #GOPdebate #Trump2016 proved last night that he can win a general against any Dem while #Cruz showed he could only win #Republicans
2,Ted Cruz. An independent conservative deciding btw #TedCruz &amp; #Trump2016 could say that #TedCruz2016 is clear and Trump is not + could turn out a RINO
0,Donald Trump. Was literally in #TrumpTower in Chicago last night. Got kicked out for having too much fun. That sealed my #TedCruz vote. #Chiraq
0,"Bernie Sanders. same thing anyone with half a brain says about #BernieSanders and #HillaryClinton. A communist and a lying hag, take your pick."
1,"Hilary Clinton. Rocky De La Fuente is the only #Democrat who could crush #Trump in a debate. Trump would school #Bernie on business, #Hillary on scandals."
0,Donald Trump. #DonaldTrump struggled to remain conscious during 3-hour #GOPdebate. #Hillary remained in charge during 9-hour #Benghazi grilling. I ❤️ H!
2,Bernie Sanders. #HillaryClinton camp saying impossible to get #BernieSanders ideas through the House so it's a waist of time. Wow must think America sucks!
2,Bernie Sanders. 2015 will go down as one of the most embarrassing years for republicans. 2016 will be even worse. #Hillary2016 #Bernie2016 #Omalley2016
0,Ted Cruz. #DonaldTrump is absolute national security threat &amp; is dangerous for America. This is behavior of inexperienced egomaniac. #Cruz no better.
0,"Hilary Clinton. NEVER in US History Has a past 'FirstLady"" been Elected #POTUS! Are U F'ing Joking with #Hillary2016 BS? Bill is a LYING PERVERT! #TRUMP2016"
2,"Hilary Clinton. Why is #Trump2016 so elated that a LOSER, #SarahPalin endorsed him. While he never stops calling our leaders losers. #Uniteblue #Hillary2016"
2,Donald Trump. Unauthentic #Hillary sites #Obama s greatness endlessly in debate to shore up African American SCarolina firewall PANDERING #tcot #Trump2016
0,Bernie Sanders. When LWNJ desert #Hillary &amp; run to #Bernie you know they believe Venezuela is working just fine &amp; Cuba is awesome! Wake up!
0,Donald Trump. Just because I despise #DonaldTrump does not mean I support #HillaryClinton. I don't play your left vs. right crap.
0,Bernie Sanders. Color me skeptical when I don't believe polls showing #Sanders beating opponents by 19 POINTS in General match-ups. #Hillary2016
0,"Hilary Clinton. While the press freaks about #DonaldTrump , #HillaryClinton is saying pretty much nothing about terrorism."
0,"Hilary Clinton. #Hillary2016 using ""stand your ground"" language when talking about the NRA is what we English majors call foreshadowing. #Bernie2016"
0,Hilary Clinton. All off it just further proves #Sanders points on dirty politics and rigged elections. #Hillary is hurting nobody but herself
0,"Ted Cruz. Here's a simple truth. Neither #DonaldTrump or #TedCruz will be president. So, #republicans need to get behind someone else."
1,Donald Trump. I guarantee you #DonaldTrump that #TedCruz won't copy ur support of eminent domain &amp; Bloomberg breaking term limit laws in NYC like Castro
1,Hilary Clinton. America( White males) will not elect #HillaryClinton as president. They could tolerate #BernieSanders of needed. #Democrats better #WAKEUP!
0,"Hilary Clinton. Legal news: Berry6189-- Trump16US: #BernieSanders wants to ""continue #BarackObama 's agenda"" &amp; #HillaryClinton wants to ""nominate #obama…"
2,"Bernie Sanders. In the spirit of Will Rodgers, what will #HillaryWallSt supporters do with all them 'I'm with stupid' logos when she loses to #BernieSanders"
1,Hilary Clinton. Compare #BernieSanders &amp; #Hillary then purpose in your heart to keep Republicans out of the white house even blue ones &amp; #FueltheBern
1,"Ted Cruz. WANTED non-union carpenters to build crosses for #GOP They are inviting #DonaldTrump and #TedCruz to hangout, with the party faithful."
2,Ted Cruz. Yippeeee! The kiss of death from #SarahPalin endorsing #DonaldTrump. #TedCruz is doing evangelical backflips. Sound off #Gabriel's trumpet!
0,Ted Cruz. #Cruz never ran a Business #Cruz isn't a Businessman #Cruz is a Lawyer #Cruz is a Politician America doesn't need either #Trump2016 #Iowa
